container,size,elem_size,ratio,test_duration,random_access,run_id,ops_per_second,actual_time_s,validation_checksum,peak_memory_kb,user_time_s,system_time_s,peak_memory_mb,error
linkedlist_seq,10,512,0.01,3.0,1,1,27956074.67,3.0,243217848,1716,2.97,0.0,1.67578125,False
linkedlist_seq,10,512,0.01,3.0,1,2,28055392.0,3.0,244081912,1704,2.93,0.01,1.6640625,False
linkedlist_seq,10,8388608,0.01,3.0,0,0,30087808.0,3.0,180526842,1744,2.96,0.0,1.703125,False
linkedlist_seq,10,8388608,0.01,3.0,0,1,31759893.33,3.0,190559360,1748,2.96,0.0,1.70703125,False
linkedlist_seq,10,8388608,0.01,3.0,0,2,33625248.0,3.0,201751482,1756,2.95,0.0,1.71484375,False
linkedlist_seq,10,8388608,0.01,3.0,1,0,30883690.67,3.0,231627679,1772,2.97,0.0,1.73046875,False
linkedlist_seq,10,8388608,0.01,3.0,1,1,32867914.67,3.0,246509363,1708,2.95,0.0,1.66796875,False
linkedlist_seq,10000000,8,0.0,3.0,1,0,82.3,3.111,66168,362832,4.09,0.5,354.328125,False
linkedlist_seq,10000000,8,0.0,3.0,1,2,82.08,3.119,66168,362784,4.17,0.4,354.28125,False
linkedlist_seq,10000000,8,0.0,3.0,1,1,79.8,3.208,66168,362908,4.25,0.47,354.40234375,False
linkedlist_seq,10,8388608,0.01,3.0,1,2,33311338.67,3.0,209861431,1756,2.96,0.0,1.71484375,False
linkedlist_seq,1000,8,0.01,3.0,0,2,33444224.0,3.0,-758489544,1816,2.98,0.0,1.7734375,False
linkedlist_seq,1000,8,0.01,3.0,0,0,32980032.0,3.0,87753698,1784,2.97,0.0,1.7421875,False
linkedlist_seq,1000,8,0.01,3.0,0,1,33517792.0,3.0,-214126507,1764,2.96,0.0,1.72265625,False
linkedlist_seq,1000,8,0.01,3.0,1,0,1354262.97,3.0,1455371819,1788,2.97,0.0,1.74609375,False
linkedlist_seq,1000,8,0.01,3.0,1,1,1240954.21,3.0,612509158,1756,2.87,0.04,1.71484375,False
linkedlist_seq,1000,8,0.01,3.0,1,2,1123540.96,3.0,-257990480,1736,2.69,0.0,1.6953125,False
linkedlist_seq,1000,512,0.01,3.0,0,1,33350922.67,3.0,-1449625771,1788,2.94,0.0,1.74609375,False
linkedlist_seq,1000,512,0.01,3.0,0,0,34097866.67,3.0,-205430962,1756,2.94,0.0,1.71484375,False
linkedlist_seq,1000,512,0.01,3.0,0,2,34205952.0,3.0,600269325,1788,2.97,0.0,1.74609375,False
linkedlist_seq,1000,512,0.01,3.0,1,0,1172433.43,3.0,102361166,1788,2.98,0.0,1.74609375,False
linkedlist_seq,1000,512,0.01,3.0,1,1,1166015.61,3.0,54810607,1828,2.97,0.0,1.78515625,False
linkedlist_seq,1000,512,0.01,3.0,1,2,1234917.32,3.0,564053814,1756,2.9,0.0,1.71484375,False
linkedlist_seq,100000,8,0.01,3.0,0,0,2977283.22,3.0,183024851,4972,2.98,0.0,4.85546875,False
linkedlist_seq,100000,8,0.01,3.0,0,1,2703220.11,3.0,-1852593675,4992,2.95,0.0,4.875,False
linkedlist_seq,100000,8,0.01,3.0,0,2,2666589.33,3.0,-2126780174,4948,2.97,0.01,4.83203125,False
linkedlist_seq,100000,8,0.01,3.0,1,0,22864.71,3.001,38454546,5060,2.96,0.01,4.94140625,False
linkedlist_seq,100000,8,0.01,3.0,1,1,23358.4,3.0,39705280,4964,2.98,0.0,4.84765625,False
linkedlist_seq,100000,8,0.01,3.0,1,2,21139.4,3.0,34149317,5096,2.96,0.0,4.9765625,False
linkedlist_seq,100000,512,0.01,3.0,0,0,2940158.91,3.0,-121431606,5012,2.99,0.0,4.89453125,False
linkedlist_seq,100000,512,0.01,3.0,0,1,2869200.99,3.0,-647201860,4940,3.0,0.0,4.82421875,False
linkedlist_seq,100000,512,0.01,3.0,0,2,2569665.63,3.0,1421597261,5012,2.97,0.0,4.89453125,False
linkedlist_seq,100000,512,0.01,3.0,1,0,23528.53,3.0,39485612,4992,3.0,0.0,4.875,False
linkedlist_seq,100000,512,0.01,3.0,1,1,21079.34,3.001,33298777,5352,2.97,0.0,5.2265625,False
linkedlist_seq,100000,512,0.01,3.0,1,2,21439.17,3.0,35259555,4996,2.99,0.0,4.87890625,False
linkedlist_seq,10,8,0.1,3.0,0,0,38264746.67,3.0,229588480,1760,2.98,0.0,1.71875,False
linkedlist_seq,10,8,0.1,3.0,0,1,35075541.33,3.0,210453242,1756,2.98,0.0,1.71484375,False
linkedlist_seq,10,8,0.1,3.0,0,2,33496437.33,3.0,200978620,1752,2.95,0.0,1.7109375,False
linkedlist_seq,10,8,0.1,3.0,1,0,28065216.0,3.0,168391298,1720,2.98,0.0,1.6796875,False
linkedlist_seq,10,8,0.1,3.0,1,1,28341642.67,3.0,170049858,1784,2.98,0.0,1.7421875,False
linkedlist_seq,10,8,0.1,3.0,1,2,30512576.95,3.0,183083458,1708,2.92,0.0,1.66796875,False
linkedlist_seq,10,512,0.1,3.0,0,0,38881472.0,3.0,233288826,1752,2.97,0.0,1.7109375,False
linkedlist_seq,10000000,8,0.01,3.0,0,1,198246.69,3.002,147125309,323636,3.54,0.21,316.05078125,False
linkedlist_seq,10,512,0.1,3.0,0,1,32638016.0,3.0,195828092,1772,2.97,0.0,1.73046875,False
linkedlist_seq,10000000,8,0.01,3.0,0,2,202331.29,3.001,150106451,323732,3.5,0.31,316.14453125,False
linkedlist_seq,10000000,8,0.01,3.0,0,0,202084.73,3.001,149909929,323640,3.49,0.4,316.0546875,False
linkedlist_seq,10,512,0.1,3.0,0,2,31319125.33,3.0,187914746,1784,2.99,0.0,1.7421875,False
linkedlist_seq,10,512,0.1,3.0,1,0,32028586.67,3.0,192171520,1788,2.98,0.0,1.74609375,False
linkedlist_seq,10,512,0.1,3.0,1,1,31362133.33,3.0,188172800,1772,2.97,0.0,1.73046875,False
linkedlist_seq,10,512,0.1,3.0,1,2,26551445.33,3.0,207101276,1736,2.99,0.0,1.6953125,False
linkedlist_seq,10,8388608,0.1,3.0,0,0,34161504.0,3.0,204969020,1708,3.0,0.0,1.66796875,False
linkedlist_seq,10,8388608,0.1,3.0,0,1,37572234.67,3.0,225433402,1756,2.97,0.0,1.71484375,False
linkedlist_seq,10,8388608,0.1,3.0,0,2,38702069.33,3.0,232212412,1784,2.94,0.01,1.7421875,False
linkedlist_seq,10,8388608,0.1,3.0,1,0,29814011.25,3.002,232716726,1716,2.99,0.0,1.67578125,False
linkedlist_seq,10000000,8,0.01,3.0,1,0,79.1,3.236,63531,362900,4.28,0.37,354.39453125,False
linkedlist_seq,10,8388608,0.1,3.0,1,1,29300384.0,3.0,228542998,1736,2.99,0.0,1.6953125,False
linkedlist_seq,10000000,8,0.01,3.0,1,2,78.91,3.244,63531,362796,4.32,0.32,354.29296875,False
linkedlist_seq,10000000,8,0.01,3.0,1,1,71.54,3.131,54851,362824,4.3,0.41,354.3203125,False
linkedlist_seq,10,8388608,0.1,3.0,1,2,32501120.0,3.0,214507392,1792,2.99,0.0,1.75,False
linkedlist_seq,1000,8,0.1,3.0,0,0,14819584.0,3.0,1204653275,1732,2.99,0.0,1.69140625,False
linkedlist_seq,1000,8,0.1,3.0,0,1,14253173.33,3.0,1671839637,1784,3.0,0.0,1.7421875,False
linkedlist_seq,1000,8,0.1,3.0,0,2,13721318.09,3.0,-1920938770,1788,2.96,0.0,1.74609375,False
linkedlist_seq,1000,8,0.1,3.0,1,0,1199657.07,3.0,-501985322,1768,2.95,0.0,1.7265625,False
linkedlist_seq,1000,8,0.1,3.0,1,1,1219275.58,3.0,-369511221,1776,3.0,0.0,1.734375,False
linkedlist_seq,1000,8,0.1,3.0,1,2,1304517.01,3.0,202501641,1740,2.98,0.0,1.69921875,False
linkedlist_seq,1000,512,0.1,3.0,0,0,15850566.08,3.0,-372798915,1752,2.99,0.0,1.7109375,False
linkedlist_seq,1000,512,0.1,3.0,0,1,16078341.31,3.0,1168366861,1820,2.99,0.0,1.77734375,False
linkedlist_seq,1000,512,0.1,3.0,0,2,15632475.03,3.0,-1843232613,1752,3.0,0.0,1.7109375,False
linkedlist_seq,1000,512,0.1,3.0,1,0,1233414.56,3.0,-275080459,1792,3.0,0.0,1.75,False
linkedlist_seq,1000,512,0.1,3.0,1,1,1256741.19,3.0,-118781597,1788,2.97,0.02,1.74609375,False
linkedlist_seq,1000,512,0.1,3.0,1,2,1189673.08,3.0,-569362969,1752,3.0,0.0,1.7109375,False
linkedlist_seq,100000,8,0.1,3.0,0,0,345027.85,3.0,1929562622,4976,2.99,0.0,4.859375,False
linkedlist_seq,100000,8,0.1,3.0,0,1,346217.4,3.001,1938013897,4940,3.0,0.0,4.82421875,False
linkedlist_seq,100000,8,0.1,3.0,0,2,322931.07,3.0,1780131142,4932,2.93,0.0,4.81640625,False
linkedlist_seq,100000,8,0.1,3.0,1,0,22393.95,3.001,34608915,5000,3.0,0.0,4.8828125,False
linkedlist_seq,100000,8,0.1,3.0,1,1,21746.46,3.0,32994207,5016,3.0,0.0,4.8984375,False
linkedlist_seq,100000,8,0.1,3.0,1,2,21919.55,3.0,33393113,4980,2.99,0.01,4.86328125,False
linkedlist_seq,100000,512,0.1,3.0,0,0,325236.68,3.0,1795900770,4932,2.99,0.0,4.81640625,False
linkedlist_seq,100000,512,0.1,3.0,0,1,343189.82,3.0,1917411413,4944,3.0,0.0,4.828125,False
linkedlist_seq,100000,512,0.1,3.0,0,2,315636.26,3.0,1731295925,4924,2.99,0.0,4.80859375,False
linkedlist_seq,100000,512,0.1,3.0,1,0,21136.84,3.001,31659664,5400,2.97,0.0,5.2734375,False
linkedlist_seq,100000,512,0.1,3.0,1,1,20484.09,3.004,30236391,4964,2.84,0.01,4.84765625,False
linkedlist_seq,100000,512,0.1,3.0,1,2,20598.39,3.001,30956890,5016,3.0,0.0,4.8984375,False
linkedlist_seq,10,8,0.5,3.0,0,0,32541376.0,3.0,385186957,1756,2.98,0.0,1.71484375,False
linkedlist_seq,10000000,8,0.1,3.0,0,0,96864.34,3.001,65307171,323720,3.46,0.18,316.1328125,False
linkedlist_seq,10000000,8,0.1,3.0,0,1,94366.24,3.0,63613426,323656,3.47,0.17,316.0703125,False
linkedlist_seq,10000000,8,0.1,3.0,0,2,96195.01,3.002,64852847,323664,3.47,0.14,316.078125,False
linkedlist_seq,10,8,0.5,3.0,0,1,32359690.67,3.0,-433932479,1732,2.97,0.0,1.69140625,False
linkedlist_seq,10,8,0.5,3.0,0,2,34797248.0,3.0,1959963798,1720,3.0,0.0,1.6796875,False
linkedlist_seq,10,8,0.5,3.0,1,0,28393696.0,3.0,-1084287615,1752,3.0,0.0,1.7109375,False
linkedlist_seq,10,8,0.5,3.0,1,1,28842677.33,3.0,933377714,1792,3.0,0.0,1.75,False
linkedlist_seq,10,8,0.5,3.0,1,2,28909546.67,3.0,1234549737,1700,3.0,0.0,1.66015625,False
linkedlist_seq,10,512,0.5,3.0,0,0,31518154.67,3.0,78888119,1752,3.0,0.01,1.7109375,False
linkedlist_seq,10,512,0.5,3.0,0,1,30299477.33,3.0,-1111761905,1752,3.0,0.0,1.7109375,False
linkedlist_seq,10,512,0.5,3.0,0,2,31796810.67,3.0,121622797,1700,3.01,0.0,1.66015625,False
linkedlist_seq,10,512,0.5,3.0,1,0,28413205.33,3.0,-1017647985,1748,3.01,0.0,1.70703125,False
linkedlist_seq,10,512,0.5,3.0,1,1,29478176.0,3.0,-517752131,1788,3.0,0.0,1.74609375,False
linkedlist_seq,10,512,0.5,3.0,1,2,28465185.18,3.0,-782848622,1768,2.98,0.0,1.7265625,False
linkedlist_seq,10,8388608,0.5,3.0,0,0,34090122.67,3.0,130394712,1700,2.99,0.0,1.66015625,False
linkedlist_seq,10,8388608,0.5,3.0,0,1,32779018.67,3.0,125379743,1716,2.99,0.0,1.67578125,False
linkedlist_seq,10000000,8,0.1,3.0,1,0,84.64,3.024,57087,362904,4.23,0.21,354.3984375,False
linkedlist_seq,10,8388608,0.5,3.0,0,2,35404917.33,3.0,135423805,1752,3.0,0.0,1.7109375,False
linkedlist_seq,10,8388608,0.5,3.0,1,0,29583989.33,3.0,-42331172,1720,2.97,0.0,1.6796875,False
linkedlist_seq,10000000,8,0.1,3.0,1,2,93.54,3.079,67560,362904,4.16,0.25,354.3984375,False
linkedlist_seq,10,8388608,0.5,3.0,1,1,28992458.67,3.0,1590124952,1788,2.79,0.02,1.74609375,False
linkedlist_seq,10000000,8,0.1,3.0,1,1,92.32,3.12,67560,362868,4.38,0.29,354.36328125,False
linkedlist_seq,10,8388608,0.5,3.0,1,2,29961145.72,3.0,1703372715,1736,3.0,0.0,1.6953125,False
linkedlist_seq,1000,8,0.5,3.0,0,0,4767725.39,3.0,107613801,1820,3.0,0.0,1.77734375,False
linkedlist_seq,1000,8,0.5,3.0,0,1,4758093.4,3.0,73178353,1816,3.01,0.0,1.7734375,False
linkedlist_seq,1000,8,0.5,3.0,0,2,4769770.2,3.0,115147997,1788,3.01,0.0,1.74609375,False
linkedlist_seq,1000,8,0.5,3.0,1,0,1387240.82,3.0,912229905,1740,3.01,0.0,1.69921875,False
linkedlist_seq,1000,8,0.5,3.0,1,1,1401336.99,3.0,965304408,1756,2.97,0.0,1.71484375,False
linkedlist_seq,1000,8,0.5,3.0,1,2,1368339.51,3.0,841612819,1768,3.01,0.0,1.7265625,False
linkedlist_seq,1000,512,0.5,3.0,0,0,4784226.69,3.0,167739748,1808,3.02,0.0,1.765625,False
linkedlist_seq,1000,512,0.5,3.0,0,1,4638982.03,3.0,-359019144,1752,3.01,0.0,1.7109375,False
linkedlist_seq,1000,512,0.5,3.0,0,2,4663982.9,3.0,-268570714,1824,3.01,0.0,1.78125,False
linkedlist_seq,1000,512,0.5,3.0,1,0,1420207.65,3.0,1036755463,1800,3.02,0.0,1.7578125,False
linkedlist_seq,1000,512,0.5,3.0,1,1,1426566.86,3.0,1060915717,1756,3.01,0.0,1.71484375,False
linkedlist_seq,1000,512,0.5,3.0,1,2,1325436.91,3.0,668866059,1736,3.02,0.0,1.6953125,False
linkedlist_seq,100000,8,0.5,3.0,0,0,79686.22,3.001,108165920,4928,3.03,0.0,4.8125,False
linkedlist_seq,100000,8,0.5,3.0,0,1,78612.73,3.0,105536924,4972,3.03,0.0,4.85546875,False
linkedlist_seq,100000,8,0.5,3.0,0,2,78675.65,3.0,105739540,4924,3.01,0.01,4.80859375,False
linkedlist_seq,100000,8,0.5,3.0,1,0,19837.61,3.002,16173593,5024,3.02,0.0,4.90625,False
linkedlist_seq,100000,8,0.5,3.0,1,1,21552.07,3.001,18452118,5016,3.03,0.0,4.8984375,False
linkedlist_seq,100000,512,0.5,3.0,0,0,77593.33,3.0,102796585,5008,3.02,0.01,4.890625,False
linkedlist_seq,100000,8,0.5,3.0,1,2,19675.75,3.001,15956707,5064,3.02,0.0,4.9453125,False
linkedlist_seq,100000,512,0.5,3.0,0,1,77138.58,3.0,101491468,4948,2.94,0.0,4.83203125,False
linkedlist_seq,100000,512,0.5,3.0,0,2,77901.51,3.001,103615118,5012,2.98,0.01,4.89453125,False
linkedlist_seq,100000,512,0.5,3.0,1,0,19376.21,3.002,15587603,5008,2.88,0.02,4.890625,False
linkedlist_seq,100000,512,0.5,3.0,1,1,19719.91,3.0,16027958,5060,3.03,0.0,4.94140625,False
linkedlist_seq,100000,512,0.5,3.0,1,2,19835.52,3.001,16301209,5100,2.99,0.01,4.98046875,False
linkedlist_rand,10,8,0.0,3.0,0,0,40268458.67,3.0,241610746,1752,3.01,0.0,1.7109375,False
linkedlist_rand,10,8,0.0,3.0,0,1,35719648.0,3.0,214317882,1708,3.02,0.0,1.66796875,False
linkedlist_rand,10,8,0.0,3.0,0,2,35775701.33,3.0,214654202,1748,3.01,0.0,1.70703125,False
linkedlist_rand,10,8,0.0,3.0,1,0,35419733.33,3.0,116885120,1784,3.01,0.0,1.7421875,False
linkedlist_rand,10,8,0.0,3.0,1,1,31108426.67,3.0,102657808,1720,3.01,0.0,1.6796875,False
linkedlist_rand,10,8,0.0,3.0,1,2,30185397.33,3.0,271668578,1748,3.0,0.0,1.70703125,False
linkedlist_seq,10000000,8,0.5,3.0,0,0,57268.6,3.001,21480228,323700,3.56,0.17,316.11328125,False
linkedlist_seq,10000000,8,0.5,3.0,0,1,57106.73,3.0,21384109,323724,3.59,0.16,316.13671875,False
linkedlist_rand,10,512,0.0,3.0,0,0,36819840.0,3.0,220919040,1708,3.02,0.0,1.66796875,False
linkedlist_seq,10000000,8,0.5,3.0,0,2,57267.29,3.0,21473894,323652,3.67,0.23,316.06640625,False
linkedlist_rand,10,512,0.0,3.0,0,1,31807669.33,3.0,190846012,1720,3.02,0.0,1.6796875,False
linkedlist_rand,10,512,0.0,3.0,0,2,31178581.33,3.0,187071482,1756,2.99,0.0,1.71484375,False
linkedlist_rand,10,512,0.0,3.0,1,0,31214698.67,3.0,280932289,1716,2.99,0.0,1.67578125,False
linkedlist_rand,10,512,0.0,3.0,1,1,30840789.33,3.0,277567104,1776,3.02,0.0,1.734375,False
linkedlist_rand,10,512,0.0,3.0,1,2,28349557.33,3.0,255146018,1752,2.99,0.0,1.7109375,False
linkedlist_rand,10,8388608,0.0,3.0,0,0,34335786.67,3.0,206014720,1724,3.0,0.01,1.68359375,False
linkedlist_rand,10,8388608,0.0,3.0,0,1,32384618.67,3.0,194307706,1720,3.02,0.0,1.6796875,False
linkedlist_rand,10,8388608,0.0,3.0,0,2,31907605.33,3.0,191445626,1748,2.98,0.0,1.70703125,False
linkedlist_rand,10,8388608,0.0,3.0,1,0,27552490.67,3.0,247972418,1716,2.82,0.01,1.67578125,False
linkedlist_rand,10,8388608,0.0,3.0,1,1,29951146.67,3.0,269560320,1772,3.0,0.0,1.73046875,False
linkedlist_rand,10,8388608,0.0,3.0,1,2,31338837.33,3.0,310254490,1732,3.02,0.0,1.69140625,False
linkedlist_seq,10000000,8,0.5,3.0,1,0,99.07,3.23,42732,362832,4.47,0.18,354.328125,False
linkedlist_seq,10000000,8,0.5,3.0,1,2,101.52,3.152,42732,362928,4.29,0.32,354.421875,False
linkedlist_seq,10000000,8,0.5,3.0,1,1,110.21,3.194,45948,362884,4.4,0.24,354.37890625,False
linkedlist_rand,1000,8,0.0,3.0,0,0,47943818.67,3.0,1526147888,1772,3.01,0.0,1.73046875,False
linkedlist_rand,1000,8,0.0,3.0,0,1,40346442.67,3.0,134486160,1768,3.01,0.0,1.7265625,False
linkedlist_rand,1000,8,0.0,3.0,0,2,44567072.0,3.0,-1001327312,1844,3.0,0.0,1.80078125,False
linkedlist_rand,1000,8,0.0,3.0,1,0,1365278.63,3.0,1003130620,1808,3.01,0.0,1.765625,False
linkedlist_rand,1000,8,0.0,3.0,1,1,1382529.91,3.0,1015805546,1764,3.0,0.0,1.72265625,False
linkedlist_rand,1000,8,0.0,3.0,1,2,1335859.55,3.0,995676324,1816,3.01,0.0,1.7734375,False
linkedlist_rand,1000,512,0.0,3.0,0,0,38818208.0,3.0,-1009401040,1764,2.99,0.0,1.72265625,False
linkedlist_rand,1000,512,0.0,3.0,0,1,45703349.33,3.0,-150792816,1768,2.96,0.0,1.7265625,False
linkedlist_rand,1000,512,0.0,3.0,0,2,41779125.33,3.0,1206845584,1800,3.0,0.01,1.7578125,False
linkedlist_rand,1000,512,0.0,3.0,1,0,1343059.99,3.0,1001050943,1832,3.01,0.0,1.7890625,False
linkedlist_rand,1000,512,0.0,3.0,1,1,1340021.73,3.0,998791668,1800,3.02,0.0,1.7578125,False
linkedlist_rand,1000,512,0.0,3.0,1,2,1338025.77,3.0,997297323,1812,2.99,0.0,1.76953125,False
linkedlist_rand,100000,8,0.0,3.0,0,0,31305589.33,3.0,1957352592,6340,3.01,0.01,6.19140625,False
linkedlist_rand,100000,8,0.0,3.0,0,1,36773118.41,3.0,1754824944,6324,2.99,0.0,6.17578125,False
linkedlist_rand,100000,8,0.0,3.0,0,2,23250986.67,3.0,223484736,6304,3.02,0.01,6.15625,False
linkedlist_rand,100000,8,0.0,3.0,1,0,1722.14,3.01,1282363,6380,3.04,0.0,6.23046875,False
linkedlist_rand,100000,8,0.0,3.0,1,1,1904.74,3.007,1414390,6340,2.99,0.0,6.19140625,False
linkedlist_rand,100000,512,0.0,3.0,0,0,24368661.33,3.0,1060069888,6384,2.86,0.05,6.234375,False
linkedlist_rand,100000,8,0.0,3.0,1,2,1861.87,3.025,1390677,6316,3.01,0.0,6.16796875,False
linkedlist_rand,100000,512,0.0,3.0,0,1,22262890.67,3.0,-516150624,6336,3.02,0.01,6.1875,False
linkedlist_rand,100000,512,0.0,3.0,0,2,35621674.67,3.0,893013856,6380,2.99,0.01,6.23046875,False
linkedlist_rand,100000,512,0.0,3.0,1,0,1874.83,3.004,1395967,6296,3.03,0.0,6.1484375,False
linkedlist_rand,100000,512,0.0,3.0,1,1,1584.18,3.01,1183922,6344,3.02,0.0,6.1953125,False
linkedlist_rand,100000,512,0.0,3.0,1,2,2028.12,3.014,1520595,6340,3.03,0.0,6.19140625,False
linkedlist_rand,10,8,0.01,3.0,0,0,35038709.33,3.0,210232252,1720,3.0,0.0,1.6796875,False
linkedlist_rand,10,8,0.01,3.0,0,1,39600448.0,3.0,237602682,1776,2.96,0.0,1.734375,False
linkedlist_rand,10,8,0.01,3.0,0,2,33940522.67,3.0,203643132,1796,3.0,0.0,1.75390625,False
linkedlist_rand,10,8,0.01,3.0,1,0,28984704.0,3.0,278253154,1752,2.97,0.0,1.7109375,False
linkedlist_rand,10,8,0.01,3.0,1,1,26852288.0,3.0,257781962,1792,2.98,0.01,1.75,False
linkedlist_rand,10,8,0.01,3.0,1,2,26481002.67,3.0,254217625,1716,2.98,0.0,1.67578125,False
linkedlist_rand,10,512,0.01,3.0,0,0,30675882.67,3.0,184055292,1784,2.96,0.0,1.7421875,False
linkedlist_rand,10,512,0.01,3.0,0,1,32719807.76,3.0,196318906,1716,2.99,0.0,1.67578125,False
linkedlist_rand,10,512,0.01,3.0,0,2,32422410.67,3.0,194534460,1724,2.98,0.0,1.68359375,False
linkedlist_rand,10,512,0.01,3.0,1,0,35556010.67,3.0,341337698,1760,2.98,0.0,1.71875,False
linkedlist_rand,10,512,0.01,3.0,1,1,26315658.67,3.0,252630320,1772,2.89,0.01,1.73046875,False
linkedlist_rand,10,8388608,0.01,3.0,0,0,28213142.6,3.0,169278906,1748,2.95,0.0,1.70703125,False
linkedlist_rand,10,512,0.01,3.0,1,2,25656970.67,3.0,246306914,1716,2.92,0.01,1.67578125,False
linkedlist_rand,10,8388608,0.01,3.0,0,1,30611125.33,3.0,183666746,1748,2.97,0.0,1.70703125,False
linkedlist_rand,10,8388608,0.01,3.0,0,2,31860096.0,3.0,191160572,1700,2.97,0.0,1.66015625,False
linkedlist_rand,10,8388608,0.01,3.0,1,0,34092576.0,3.0,265922091,1788,2.97,0.0,1.74609375,False
linkedlist_rand,10,8388608,0.01,3.0,1,1,27814453.33,3.0,216952736,1756,2.96,0.0,1.71484375,False
linkedlist_rand,10,8388608,0.01,3.0,1,2,32110069.33,3.0,250458539,1720,2.92,0.0,1.6796875,False
linkedlist_rand,1000,8,0.01,3.0,0,0,29188672.0,3.0,2065316953,1800,2.92,0.0,1.7578125,False
linkedlist_rand,1000,8,0.01,3.0,0,1,32118741.33,3.0,-1940863993,1796,2.77,0.0,1.75390625,False
linkedlist_rand,1000,8,0.01,3.0,0,2,31187690.67,3.0,-258123182,1800,2.92,0.0,1.7578125,False
linkedlist_rand,1000,8,0.01,3.0,1,0,1228639.18,3.0,518198359,1824,2.92,0.0,1.78125,False
linkedlist_rand,1000,8,0.01,3.0,1,1,1229167.19,3.0,522292472,1796,2.92,0.0,1.75390625,False
linkedlist_rand,1000,8,0.01,3.0,1,2,1212605.57,3.0,399527834,1780,2.92,0.0,1.73828125,False
linkedlist_rand,1000,512,0.01,3.0,0,0,31147573.33,3.0,-556040939,1812,2.84,0.0,1.76953125,False
linkedlist_rand,1000,512,0.01,3.0,0,1,30250325.33,3.0,1354626274,1768,2.93,0.0,1.7265625,False
linkedlist_rand,1000,512,0.01,3.0,0,2,27965952.0,3.0,1574286048,1764,2.85,0.04,1.72265625,False
linkedlist_rand,1000,512,0.01,3.0,1,0,1311033.36,3.001,1133368356,1796,2.92,0.0,1.75390625,False
linkedlist_rand,1000,512,0.01,3.0,1,1,1187978.67,3.0,216409274,1804,2.91,0.0,1.76171875,False
linkedlist_rand,1000,512,0.01,3.0,1,2,1223834.06,3.002,487659380,1772,2.91,0.0,1.73046875,False
linkedlist_rand,100000,8,0.01,3.0,0,0,178307.67,3.001,897905374,6340,2.67,0.16,6.19140625,False
linkedlist_rand,100000,8,0.01,3.0,0,1,194803.19,3.002,1005402342,6288,2.94,0.0,6.140625,False
linkedlist_rand,100000,8,0.01,3.0,0,2,254230.23,3.0,1439203961,6416,2.95,0.0,6.265625,False
linkedlist_rand,10000000,8,0.0,3.0,0,1,6231569.46,3.0,369326704,479896,7.02,0.33,468.6484375,False
linkedlist_rand,100000,8,0.01,3.0,1,0,1769.36,3.002,1416914,6324,2.96,0.0,6.17578125,False
linkedlist_rand,100000,8,0.01,3.0,1,1,1402.88,3.011,1093316,6312,2.97,0.0,6.1640625,False
linkedlist_rand,100000,8,0.01,3.0,1,2,1140.09,3.003,867077,6384,2.95,0.0,6.234375,False
linkedlist_rand,10000000,8,0.0,3.0,0,0,6219130.69,3.0,360017456,480116,7.25,0.24,468.86328125,False
linkedlist_rand,10000000,8,0.0,3.0,0,2,5717764.95,3.0,-15269616,479924,7.22,0.35,468.67578125,False
linkedlist_rand,100000,512,0.01,3.0,0,0,291099.49,3.001,1695154853,6416,2.95,0.0,6.265625,False
linkedlist_rand,100000,512,0.01,3.0,0,1,281841.58,3.0,1625744916,6340,2.95,0.0,6.19140625,False
linkedlist_rand,100000,512,0.01,3.0,0,2,316831.26,3.0,1883635153,6340,2.97,0.0,6.19140625,False
linkedlist_rand,100000,512,0.01,3.0,1,0,2053.32,3.008,1606072,6328,2.98,0.0,6.1796875,False
linkedlist_rand,100000,512,0.01,3.0,1,1,2499.19,3.009,1989332,6376,2.97,0.01,6.2265625,False
linkedlist_rand,100000,512,0.01,3.0,1,2,2200.33,3.01,1715742,6296,2.94,0.01,6.1484375,False
linkedlist_rand,10,8,0.1,3.0,0,0,36080288.0,3.0,216481722,1744,2.84,0.0,1.703125,False
linkedlist_rand,10,8,0.1,3.0,0,1,38123744.0,3.0,228742460,1748,2.95,0.0,1.70703125,False
linkedlist_rand,10,8,0.1,3.0,0,2,40194383.09,3.0,241167420,1736,2.93,0.0,1.6953125,False
linkedlist_rand,10,8,0.1,3.0,1,0,34498485.33,3.0,165592732,1772,2.96,0.0,1.73046875,False
linkedlist_rand,10,8,0.1,3.0,1,1,33052383.65,3.0,158651496,1704,2.96,0.0,1.6640625,False
linkedlist_rand,10,8,0.1,3.0,1,2,33997930.67,3.0,163190064,1792,2.96,0.0,1.75,False
linkedlist_rand,10,512,0.1,3.0,0,0,41042826.67,3.0,246256960,1776,2.95,0.0,1.734375,False
linkedlist_rand,10,512,0.1,3.0,0,1,39352405.33,3.0,236114426,1748,2.96,0.0,1.70703125,False
linkedlist_rand,10,512,0.1,3.0,0,2,35579243.37,3.001,213575932,1740,2.92,0.0,1.69921875,False
linkedlist_rand,10,512,0.1,3.0,1,0,34502805.33,3.0,289823564,1708,2.88,0.0,1.66796875,False
linkedlist_rand,10,512,0.1,3.0,1,1,35609120.0,3.0,299116608,1732,2.93,0.0,1.69140625,False
linkedlist_rand,10,512,0.1,3.0,1,2,35743424.0,3.0,300244756,1788,2.96,0.0,1.74609375,False
linkedlist_rand,10,8388608,0.1,3.0,0,0,35656488.48,3.001,214021440,1760,2.97,0.0,1.71875,False
